spend_month,customer_id,country_code,legal_entity,full_name,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_category,top_merchant,mom_spend_change_pct,currency_code,created_at
2025-08,CUST_000276,MY,MY_BANK,Bin Lim,premium,21519.17,1211.39,7549.29,5362.26,0.0,1076.74,3054.99,824.27,1713.54,726.69,0.0,30,717.31,retail_shopping,AirAsia,0.0948,MYR,2025-12-31 23:59:59
2025-09,CUST_000276,MY,MY_BANK,Bin Lim,premium,17384.88,591.52,5129.34,6926.94,2900.85,305.13,759.49,0.0,0.0,478.1,293.51,24,724.37,travel_transport,Malaysia Airlines,-0.1921,MYR,2025-12-31 23:59:59
2025-10,CUST_000276,MY,MY_BANK,Bin Lim,premium,18923.16,944.01,7016.73,5308.81,3468.94,0.0,0.0,1957.0,0.0,227.67,0.0,22,860.14,retail_shopping,ZALORA Malaysia,0.0885,MYR,2025-12-31 23:59:59
2025-11,CUST_000276,MY,MY_BANK,Bin Lim,premium,28098.45,714.11,7058.73,11936.08,3330.5,0.0,1100.53,0.0,3482.25,423.49,52.76,29,968.91,travel_transport,AirAsia,0.4849,MYR,2025-12-31 23:59:59
2025-12,CUST_000276,MY,MY_BANK,Bin Lim,premium,23012.17,1027.04,4029.6,11261.46,2755.39,1260.36,991.78,1686.54,0.0,0.0,0.0,29,793.52,travel_transport,AirAsia,-0.181,MYR,2025-12-31 23:59:59
2025-01,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,24910.83,453.25,8776.28,6442.75,318.65,524.33,2277.85,4108.97,2008.75,0.0,0.0,29,858.99,retail_shopping,Shopee Malaysia,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,16156.55,927.13,3579.1,6932.36,0.0,886.97,338.39,802.82,2133.63,254.6,301.55,26,621.41,travel_transport,Malaysia Airlines,-0.3514,MYR,2025-12-31 23:59:59
2025-03,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,21897.51,913.61,10441.18,5669.35,0.0,1488.93,2450.09,486.58,0.0,447.77,0.0,27,811.02,retail_shopping,Rapid KL,0.3553,MYR,2025-12-31 23:59:59
2025-04,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,18668.36,220.26,7054.57,8363.85,728.96,468.99,176.62,333.74,0.0,991.78,329.59,26,718.01,travel_transport,Parkson,-0.1475,MYR,2025-12-31 23:59:59
2025-05,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,19016.87,924.66,3640.77,11191.93,0.0,0.0,867.79,0.0,1216.49,0.0,1175.23,21,905.57,travel_transport,Grab Transport MY,0.0187,MYR,2025-12-31 23:59:59
2025-06,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,20390.1,159.24,6408.71,6831.53,3382.21,276.54,0.0,1605.3,871.46,227.75,627.36,27,755.19,travel_transport,Rapid KL,0.0722,MYR,2025-12-31 23:59:59
2025-07,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,14426.07,511.36,4855.78,3345.79,1562.42,400.4,2868.13,882.19,0.0,0.0,0.0,21,686.96,retail_shopping,Maxis,-0.2925,MYR,2025-12-31 23:59:59
2025-08,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,12195.94,596.36,2661.07,1889.12,288.29,2159.99,2246.78,791.5,0.0,727.77,835.06,26,469.07,retail_shopping,Parkson,-0.1546,MYR,2025-12-31 23:59:59
2025-09,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,20061.2,1333.17,7987.91,5563.06,1465.14,269.65,2027.56,958.31,0.0,0.0,456.4,34,590.04,retail_shopping,Rapid KL,0.6449,MYR,2025-12-31 23:59:59
2025-10,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,14896.01,560.15,7793.45,0.0,0.0,2030.05,1030.14,1092.69,2389.53,0.0,0.0,22,677.09,retail_shopping,Parkson,-0.2575,MYR,2025-12-31 23:59:59
2025-11,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,14558.1,985.13,6910.74,2750.85,865.12,0.0,2267.76,0.0,0.0,778.5,0.0,25,582.32,retail_shopping,AirAsia,-0.0227,MYR,2025-12-31 23:59:59
2025-12,CUST_000277,MY,MY_BANK,Hafiz bin Yahya,premium,19454.09,321.31,7321.54,8636.39,0.0,448.92,0.0,77.49,2648.44,0.0,0.0,18,1080.78,travel_transport,Rapid KL,0.3363,MYR,2025-12-31 23:59:59
2025-01,CUST_000278,MY,MY_BANK,Ling Wong,premium,14349.73,844.26,4466.94,5066.93,849.95,0.0,1807.15,1057.44,0.0,257.06,0.0,20,717.49,travel_transport,BESCOM,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000278,MY,MY_BANK,Ling Wong,premium,17855.75,534.68,6338.14,4251.3,1158.15,0.0,1271.64,1339.42,2962.42,0.0,0.0,17,1050.34,retail_shopping,H&M Malaysia,0.2443,MYR,2025-12-31 23:59:59
2025-03,CUST_000278,MY,MY_BANK,Ling Wong,premium,16336.84,1692.26,6166.12,4232.71,0.0,0.0,1685.99,2095.78,0.0,463.98,0.0,25,653.47,retail_shopping,Grab Transport MY,-0.0851,MYR,2025-12-31 23:59:59
2025-04,CUST_000278,MY,MY_BANK,Ling Wong,premium,13522.04,361.48,2698.07,3031.76,1222.8,563.91,3108.85,2120.89,0.0,357.43,56.85,21,643.91,utilities,Celcom,-0.1723,MYR,2025-12-31 23:59:59
2025-05,CUST_000278,MY,MY_BANK,Ling Wong,premium,12285.97,470.86,3669.55,3311.95,366.09,944.82,875.42,1614.14,983.57,0.0,49.57,20,614.3,retail_shopping,ZALORA Malaysia,-0.0914,MYR,2025-12-31 23:59:59
2025-06,CUST_000278,MY,MY_BANK,Ling Wong,premium,17150.86,1331.54,3166.39,10229.51,0.0,1212.28,219.17,991.97,0.0,0.0,0.0,22,779.58,travel_transport,Malaysia Airlines,0.396,MYR,2025-12-31 23:59:59
2025-07,CUST_000278,MY,MY_BANK,Ling Wong,premium,25485.34,1385.42,6643.86,9148.75,4017.66,222.34,2173.72,1893.59,0.0,0.0,0.0,28,910.19,travel_transport,Grab Transport MY,0.486,MYR,2025-12-31 23:59:59
2025-08,CUST_000278,MY,MY_BANK,Ling Wong,premium,13480.38,613.14,2322.0,1843.06,1230.85,934.53,1204.58,1114.98,3452.28,0.0,764.96,19,709.49,hotel,Hilton Kuala Lumpur,-0.4711,MYR,2025-12-31 23:59:59
2025-09,CUST_000278,MY,MY_BANK,Ling Wong,premium,14932.09,751.26,6247.7,986.07,0.0,628.35,746.85,4056.61,1010.04,505.21,0.0,25,597.28,retail_shopping,Lazada Malaysia,0.1077,MYR,2025-12-31 23:59:59
2025-10,CUST_000278,MY,MY_BANK,Ling Wong,premium,15288.71,243.06,7108.94,1680.43,1748.51,0.0,1650.9,2068.73,0.0,330.28,457.86,20,764.44,retail_shopping,Lazada Malaysia,0.0239,MYR,2025-12-31 23:59:59
2025-11,CUST_000278,MY,MY_BANK,Ling Wong,premium,19780.53,601.93,8625.45,2729.57,2495.0,0.0,1873.53,2135.52,0.0,495.79,823.74,25,791.22,retail_shopping,Parkson,0.2938,MYR,2025-12-31 23:59:59
2025-12,CUST_000278,MY,MY_BANK,Ling Wong,premium,9888.13,453.09,2145.43,0.0,3951.25,490.06,0.0,2011.92,0.0,204.44,631.94,19,520.43,healthcare,KPJ Healthcare,-0.5001,MYR,2025-12-31 23:59:59
2025-01,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,1301.31,245.46,0.0,0.0,0.0,0.0,0.0,867.77,0.0,188.08,0.0,3,433.77,grocery,Giant Malaysia,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3100.95,457.69,788.39,1238.76,0.0,616.11,0.0,0.0,0.0,0.0,0.0,6,516.82,travel_transport,Lazada Malaysia,1.3829,MYR,2025-12-31 23:59:59
2025-03,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,6257.52,58.64,4009.46,0.0,718.02,0.0,1076.5,394.9,0.0,0.0,0.0,8,782.19,retail_shopping,ZALORA Malaysia,1.0179,MYR,2025-12-31 23:59:59
2025-04,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,4703.95,42.91,1320.92,2658.35,0.0,0.0,0.0,0.0,0.0,681.77,0.0,5,940.79,travel_transport,Agoda,-0.2483,MYR,2025-12-31 23:59:59
2025-05,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3077.61,0.0,1147.62,1929.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1538.8,travel_transport,Rapid KL,-0.3457,MYR,2025-12-31 23:59:59
2025-06,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3071.0,0.0,2692.64,378.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1023.67,retail_shopping,Padini,-0.0021,MYR,2025-12-31 23:59:59
2025-07,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3767.19,0.0,1548.24,328.99,0.0,565.51,0.0,1324.45,0.0,0.0,0.0,6,627.86,retail_shopping,Lazada Malaysia,0.2267,MYR,2025-12-31 23:59:59
2025-08,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3616.54,165.81,1818.63,1305.43,0.0,0.0,0.0,326.67,0.0,0.0,0.0,5,723.31,retail_shopping,Myntra,-0.04,MYR,2025-12-31 23:59:59
2025-09,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3385.55,932.7,0.0,0.0,0.0,0.0,962.84,793.64,0.0,696.37,0.0,9,376.17,utilities,Celcom,-0.0639,MYR,2025-12-31 23:59:59
2025-10,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,3369.45,198.78,0.0,2093.1,0.0,0.0,0.0,1077.57,0.0,0.0,0.0,5,673.89,travel_transport,Agoda,-0.0048,MYR,2025-12-31 23:59:59
2025-11,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,667.17,202.33,0.0,0.0,0.0,243.87,0.0,0.0,0.0,220.97,0.0,3,222.39,entertainment,GSC Cinemas,-0.802,MYR,2025-12-31 23:59:59
2025-12,CUST_000279,MY,MY_BANK,Suhaimi bin Ahmad,mass,9858.74,0.0,0.0,8849.69,896.49,0.0,0.0,112.56,0.0,0.0,0.0,6,1643.12,travel_transport,Grab Transport MY,13.777,MYR,2025-12-31 23:59:59
2025-01,CUST_000280,MY,MY_BANK,Yong Phua,affluent,17180.81,588.72,4854.09,6035.93,4068.07,0.0,0.0,648.03,0.0,985.97,0.0,18,954.49,travel_transport,Grab Transport MY,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000280,MY,MY_BANK,Yong Phua,affluent,22721.58,501.87,2861.23,15994.17,329.33,906.96,383.6,1227.96,0.0,516.46,0.0,21,1081.98,travel_transport,AirAsia,0.3225,MYR,2025-12-31 23:59:59
2025-03,CUST_000280,MY,MY_BANK,Yong Phua,affluent,15029.08,1061.6,1715.03,9041.25,766.39,0.0,1926.36,0.0,0.0,0.0,518.45,24,626.21,travel_transport,AirAsia,-0.3386,MYR,2025-12-31 23:59:59
2025-04,CUST_000280,MY,MY_BANK,Yong Phua,affluent,6930.3,526.83,3467.5,130.58,0.0,309.06,1035.05,856.58,0.0,521.71,82.99,15,462.02,retail_shopping,Parkson,-0.5389,MYR,2025-12-31 23:59:59
2025-05,CUST_000280,MY,MY_BANK,Yong Phua,affluent,7307.36,1292.46,970.16,2470.3,1555.05,288.81,730.58,0.0,0.0,0.0,0.0,14,521.95,travel_transport,AirAsia,0.0544,MYR,2025-12-31 23:59:59
2025-06,CUST_000280,MY,MY_BANK,Yong Phua,affluent,14744.63,603.17,3484.42,4511.81,252.49,407.16,3014.08,1345.17,0.0,625.03,501.3,21,702.13,travel_transport,AirAsia,1.0178,MYR,2025-12-31 23:59:59
2025-07,CUST_000280,MY,MY_BANK,Yong Phua,affluent,16845.21,1591.2,3764.6,5438.02,1127.96,233.96,346.42,2895.04,768.28,679.73,0.0,26,647.89,travel_transport,Malaysia Airlines,0.1425,MYR,2025-12-31 23:59:59
2025-08,CUST_000280,MY,MY_BANK,Yong Phua,affluent,21503.22,620.4,6146.85,8095.75,1129.12,424.64,1576.52,1209.68,1595.04,705.22,0.0,28,767.97,travel_transport,Malaysia Airlines,0.2765,MYR,2025-12-31 23:59:59
2025-09,CUST_000280,MY,MY_BANK,Yong Phua,affluent,17559.55,1179.9,6176.74,6234.95,1561.35,165.75,926.38,1314.48,0.0,0.0,0.0,25,702.38,travel_transport,H&M Malaysia,-0.1834,MYR,2025-12-31 23:59:59
2025-10,CUST_000280,MY,MY_BANK,Yong Phua,affluent,19776.37,677.67,6279.69,1584.01,0.0,2004.09,2079.79,1926.69,4250.35,974.08,0.0,24,824.02,retail_shopping,Sunway Hotel,0.1262,MYR,2025-12-31 23:59:59
2025-11,CUST_000280,MY,MY_BANK,Yong Phua,affluent,18589.56,406.83,5468.79,6047.95,0.0,1358.63,1681.06,709.51,2650.0,266.79,0.0,22,844.98,travel_transport,Rapid KL,-0.06,MYR,2025-12-31 23:59:59
2025-12,CUST_000280,MY,MY_BANK,Yong Phua,affluent,16143.7,444.14,5202.26,5603.09,0.0,1536.59,1129.45,1670.24,557.93,0.0,0.0,20,807.18,travel_transport,H&M Malaysia,-0.1316,MYR,2025-12-31 23:59:59
2025-01,CUST_000281,MY,MY_BANK,Mei Ong,affluent,6341.25,647.55,729.57,1708.59,1413.51,759.35,455.69,0.0,0.0,408.09,218.9,12,528.44,travel_transport,KPJ Healthcare,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000281,MY,MY_BANK,Mei Ong,affluent,10059.26,345.66,1872.77,5462.12,0.0,0.0,561.58,1353.86,463.27,0.0,0.0,13,773.79,travel_transport,AirAsia,0.5863,MYR,2025-12-31 23:59:59
2025-03,CUST_000281,MY,MY_BANK,Mei Ong,affluent,13188.26,347.9,0.0,5957.1,0.0,0.0,1966.31,1556.1,2671.08,405.29,284.48,14,942.02,travel_transport,Malaysia Airlines,0.3111,MYR,2025-12-31 23:59:59
2025-04,CUST_000281,MY,MY_BANK,Mei Ong,affluent,7959.31,380.17,1318.76,2541.88,0.0,0.0,2299.49,0.0,1129.95,289.06,0.0,10,795.93,travel_transport,AirAsia,-0.3965,MYR,2025-12-31 23:59:59
2025-05,CUST_000281,MY,MY_BANK,Mei Ong,affluent,10114.41,579.71,3850.84,0.0,128.53,672.08,0.0,1283.87,3131.45,0.0,467.93,13,778.03,retail_shopping,Hilton Kuala Lumpur,0.2708,MYR,2025-12-31 23:59:59
2025-06,CUST_000281,MY,MY_BANK,Mei Ong,affluent,4573.93,506.12,821.42,1765.49,120.43,427.4,520.3,0.0,0.0,0.0,412.77,10,457.39,travel_transport,Malaysia Airlines,-0.5478,MYR,2025-12-31 23:59:59
2025-07,CUST_000281,MY,MY_BANK,Mei Ong,affluent,7764.75,608.42,2993.5,786.19,0.0,0.0,0.0,516.9,2057.79,430.54,371.41,13,597.29,retail_shopping,Hilton Kuala Lumpur,0.6976,MYR,2025-12-31 23:59:59
2025-08,CUST_000281,MY,MY_BANK,Mei Ong,affluent,4321.35,907.42,216.89,1234.12,0.0,0.0,698.38,959.34,0.0,305.2,0.0,12,360.11,travel_transport,Singtel,-0.4435,MYR,2025-12-31 23:59:59
2025-09,CUST_000281,MY,MY_BANK,Mei Ong,affluent,4533.47,343.83,2240.02,149.05,237.39,194.43,0.0,601.34,767.41,0.0,0.0,11,412.13,retail_shopping,ZALORA Malaysia,0.0491,MYR,2025-12-31 23:59:59
2025-10,CUST_000281,MY,MY_BANK,Mei Ong,affluent,14430.39,486.63,5142.84,3868.13,0.0,1088.24,2177.0,151.79,807.52,353.33,354.91,16,901.9,retail_shopping,Lazada Malaysia,2.1831,MYR,2025-12-31 23:59:59
2025-11,CUST_000281,MY,MY_BANK,Mei Ong,affluent,4841.69,349.74,714.62,0.0,1409.88,389.41,292.38,1051.06,0.0,634.6,0.0,12,403.47,healthcare,Pantai Hospital,-0.6645,MYR,2025-12-31 23:59:59
2025-12,CUST_000281,MY,MY_BANK,Mei Ong,affluent,7490.16,417.75,2091.81,1111.35,0.0,286.07,0.0,0.0,2755.21,449.49,378.48,9,832.24,hotel,Hilton Kuala Lumpur,0.547,MYR,2025-12-31 23:59:59
2025-01,CUST_000282,MY,MY_BANK,Yan Phua,mass,3237.68,113.19,0.0,1615.5,0.0,760.42,0.0,0.0,0.0,748.57,0.0,6,539.61,travel_transport,Rapid KL,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000282,MY,MY_BANK,Yan Phua,mass,7495.43,855.09,5087.01,0.0,0.0,0.0,812.85,0.0,0.0,458.8,281.68,14,535.39,retail_shopping,Lazada Malaysia,1.3151,MYR,2025-12-31 23:59:59
2025-03,CUST_000282,MY,MY_BANK,Yan Phua,mass,9357.68,401.87,578.81,3376.87,0.0,0.0,195.47,795.88,4008.78,0.0,0.0,12,779.81,hotel,Hilton Kuala Lumpur,0.2485,MYR,2025-12-31 23:59:59
2025-04,CUST_000282,MY,MY_BANK,Yan Phua,mass,4461.06,62.08,959.1,2449.56,0.0,0.0,727.82,0.0,0.0,0.0,262.5,6,743.51,travel_transport,Golden Village,-0.5233,MYR,2025-12-31 23:59:59
2025-05,CUST_000282,MY,MY_BANK,Yan Phua,mass,4415.71,714.73,1911.86,0.0,0.0,0.0,0.0,988.78,0.0,800.34,0.0,9,490.63,retail_shopping,Lazada Malaysia,-0.0102,MYR,2025-12-31 23:59:59
2025-06,CUST_000282,MY,MY_BANK,Yan Phua,mass,12504.76,282.64,3989.3,4060.62,1005.36,497.43,1634.46,147.4,0.0,0.0,887.55,14,893.2,travel_transport,Charles & Keith,1.8319,MYR,2025-12-31 23:59:59
2025-07,CUST_000282,MY,MY_BANK,Yan Phua,mass,9080.93,303.25,2495.75,3366.73,0.0,0.0,1538.18,610.21,0.0,0.0,766.81,14,648.64,travel_transport,Grab Transport MY,-0.2738,MYR,2025-12-31 23:59:59
2025-08,CUST_000282,MY,MY_BANK,Yan Phua,mass,7472.4,439.24,2426.27,0.0,1715.79,0.0,1190.57,1147.64,0.0,552.89,0.0,12,622.7,retail_shopping,Lazada Malaysia,-0.1771,MYR,2025-12-31 23:59:59
2025-09,CUST_000282,MY,MY_BANK,Yan Phua,mass,5404.65,379.77,2875.81,765.76,0.0,56.87,986.64,0.0,0.0,339.8,0.0,10,540.46,retail_shopping,H&M Malaysia,-0.2767,MYR,2025-12-31 23:59:59
2025-10,CUST_000282,MY,MY_BANK,Yan Phua,mass,10066.17,177.53,4399.22,4492.18,0.0,0.0,0.0,0.0,0.0,696.29,300.95,9,1118.46,travel_transport,Grab Transport MY,0.8625,MYR,2025-12-31 23:59:59
2025-11,CUST_000282,MY,MY_BANK,Yan Phua,mass,14134.45,413.06,3691.06,5953.51,0.0,0.0,1623.52,2248.1,0.0,0.0,205.2,16,883.4,travel_transport,Grab Transport MY,0.4042,MYR,2025-12-31 23:59:59
2025-12,CUST_000282,MY,MY_BANK,Yan Phua,mass,3441.21,0.0,334.47,2634.97,0.0,0.0,0.0,160.45,0.0,311.32,0.0,5,688.24,travel_transport,Grab Transport MY,-0.7565,MYR,2025-12-31 23:59:59
2025-01,CUST_000283,MY,MY_BANK,Wei Teo,premium,27628.14,1467.52,5451.03,10623.45,1012.36,797.44,1811.01,4089.65,1313.95,1061.73,0.0,44,627.91,travel_transport,Rapid KL,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000283,MY,MY_BANK,Wei Teo,premium,29513.02,2561.13,4089.54,13787.58,1390.02,1988.76,1546.65,3423.24,0.0,726.1,0.0,50,590.26,travel_transport,Malaysia Airlines,0.0682,MYR,2025-12-31 23:59:59
2025-03,CUST_000283,MY,MY_BANK,Wei Teo,premium,31055.08,1981.53,7205.6,8213.65,2071.75,1440.86,3381.32,3910.31,0.0,1903.06,947.0,54,575.09,travel_transport,Grab Transport MY,0.0523,MYR,2025-12-31 23:59:59
2025-04,CUST_000283,MY,MY_BANK,Wei Teo,premium,23936.98,1755.11,6505.86,7151.31,1542.72,2274.12,3097.04,1486.08,0.0,124.74,0.0,40,598.42,travel_transport,ZALORA Malaysia,-0.2292,MYR,2025-12-31 23:59:59
2025-05,CUST_000283,MY,MY_BANK,Wei Teo,premium,28078.23,2670.05,4865.76,9459.94,1461.74,2317.49,1646.45,2546.55,2310.66,0.0,799.59,49,573.03,travel_transport,Rapid KL,0.173,MYR,2025-12-31 23:59:59
2025-06,CUST_000283,MY,MY_BANK,Wei Teo,premium,28077.62,1494.05,8637.51,9143.83,1848.84,1013.1,1762.43,2569.34,0.0,349.25,1259.27,39,719.94,travel_transport,Malaysia Airlines,-0.0,MYR,2025-12-31 23:59:59
2025-07,CUST_000283,MY,MY_BANK,Wei Teo,premium,38041.09,947.42,5389.81,20594.61,2941.36,1474.93,2139.98,1922.27,1935.27,316.66,378.78,40,951.03,travel_transport,Malaysia Airlines,0.3549,MYR,2025-12-31 23:59:59
2025-08,CUST_000283,MY,MY_BANK,Wei Teo,premium,31313.23,2095.25,10091.0,11289.65,2656.52,330.28,2603.07,1307.18,0.0,712.98,227.3,44,711.66,travel_transport,Rapid KL,-0.1769,MYR,2025-12-31 23:59:59
2025-09,CUST_000283,MY,MY_BANK,Wei Teo,premium,44306.87,2385.6,12461.59,16393.79,1338.1,1762.78,2946.41,5895.87,0.0,793.63,329.1,57,777.31,travel_transport,Malaysia Airlines,0.415,MYR,2025-12-31 23:59:59
2025-10,CUST_000283,MY,MY_BANK,Wei Teo,premium,34596.85,1825.65,6529.59,10820.79,6438.63,2774.57,425.53,3000.4,2529.42,252.27,0.0,46,752.11,travel_transport,Grab Transport MY,-0.2192,MYR,2025-12-31 23:59:59
2025-11,CUST_000283,MY,MY_BANK,Wei Teo,premium,43348.91,2516.19,11656.42,12437.76,1809.7,1171.04,2452.16,3423.63,6966.73,915.28,0.0,59,734.73,travel_transport,Parkson,0.253,MYR,2025-12-31 23:59:59
2025-12,CUST_000283,MY,MY_BANK,Wei Teo,premium,21467.5,1256.65,3550.41,7002.95,2153.52,393.76,3747.05,2361.44,0.0,345.71,656.01,29,740.26,travel_transport,Grab Transport MY,-0.5048,MYR,2025-12-31 23:59:59
2025-01,CUST_000284,MY,MY_BANK,Yan Yeo,mass,2249.57,0.0,1261.05,0.0,0.0,645.69,0.0,342.83,0.0,0.0,0.0,3,749.86,retail_shopping,Padini,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000284,MY,MY_BANK,Yan Yeo,mass,1119.5,207.65,0.0,0.0,0.0,0.0,911.85,0.0,0.0,0.0,0.0,2,559.75,utilities,Celcom,-0.5023,MYR,2025-12-31 23:59:59
2025-03,CUST_000284,MY,MY_BANK,Yan Yeo,mass,2892.08,0.0,0.0,2127.81,0.0,0.0,764.27,0.0,0.0,0.0,0.0,2,1446.04,travel_transport,Grab Transport MY,1.5834,MYR,2025-12-31 23:59:59
2025-04,CUST_000284,MY,MY_BANK,Yan Yeo,mass,3910.97,0.0,0.0,3601.33,0.0,309.64,0.0,0.0,0.0,0.0,0.0,3,1303.66,travel_transport,Malaysia Airlines,0.3523,MYR,2025-12-31 23:59:59
2025-05,CUST_000284,MY,MY_BANK,Yan Yeo,mass,1917.22,358.19,0.0,1202.29,0.0,0.0,356.74,0.0,0.0,0.0,0.0,4,479.3,travel_transport,Rapid KL,-0.5098,MYR,2025-12-31 23:59:59
2025-06,CUST_000284,MY,MY_BANK,Yan Yeo,mass,2309.56,325.64,0.0,0.0,0.0,119.87,0.0,0.0,1864.05,0.0,0.0,4,577.39,hotel,Hilton Kuala Lumpur,0.2046,MYR,2025-12-31 23:59:59
2025-07,CUST_000284,MY,MY_BANK,Yan Yeo,mass,1978.88,217.57,882.56,0.0,0.0,0.0,0.0,878.75,0.0,0.0,0.0,5,395.78,retail_shopping,Amazon,-0.1432,MYR,2025-12-31 23:59:59
2025-08,CUST_000284,MY,MY_BANK,Yan Yeo,mass,2185.0,0.0,1347.73,0.0,0.0,532.58,304.69,0.0,0.0,0.0,0.0,3,728.33,retail_shopping,Padini,0.1042,MYR,2025-12-31 23:59:59
2025-09,CUST_000284,MY,MY_BANK,Yan Yeo,mass,5266.42,532.32,487.64,4246.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,877.74,travel_transport,Grab Transport MY,1.4103,MYR,2025-12-31 23:59:59
2025-10,CUST_000284,MY,MY_BANK,Yan Yeo,mass,5106.51,0.0,1877.28,2766.58,462.65,0.0,0.0,0.0,0.0,0.0,0.0,4,1276.63,travel_transport,AirAsia,-0.0304,MYR,2025-12-31 23:59:59
2025-11,CUST_000284,MY,MY_BANK,Yan Yeo,mass,1411.32,402.78,0.0,0.0,0.0,0.0,927.17,81.37,0.0,0.0,0.0,5,282.26,utilities,Maxis,-0.7236,MYR,2025-12-31 23:59:59
2025-12,CUST_000284,MY,MY_BANK,Yan Yeo,mass,2955.3,201.86,1855.46,588.54,0.0,309.44,0.0,0.0,0.0,0.0,0.0,6,492.55,retail_shopping,Shopee Malaysia,1.094,MYR,2025-12-31 23:59:59
2025-01,CUST_000285,MY,MY_BANK,Feng Wong,mass,12051.71,238.69,1374.69,6357.76,0.0,244.65,0.0,0.0,3835.92,0.0,0.0,10,1205.17,travel_transport,Rapid KL,0.0,MYR,2025-12-31 23:59:59
2025-02,CUST_000285,MY,MY_BANK,Feng Wong,mass,6692.04,512.1,2084.97,2103.51,0.0,0.0,0.0,1495.94,0.0,0.0,495.52,12,557.67,travel_transport,Rapid KL,-0.4447,MYR,2025-12-31 23:59:59
2025-03,CUST_000285,MY,MY_BANK,Feng Wong,mass,4892.77,268.79,3030.4,392.99,636.76,0.0,0.0,563.83,0.0,0.0,0.0,7,698.97,retail_shopping,H&M Malaysia,-0.2689,MYR,2025-12-31 23:59:59
2025-04,CUST_000285,MY,MY_BANK,Feng Wong,mass,12651.11,221.44,2834.55,2640.31,3649.83,0.0,930.26,192.93,2181.79,0.0,0.0,10,1265.11,healthcare,AirAsia,1.5857,MYR,2025-12-31 23:59:59
2025-05,CUST_000285,MY,MY_BANK,Feng Wong,mass,11807.17,755.09,1619.96,5222.18,0.0,670.39,510.96,0.0,2021.41,1007.18,0.0,18,655.95,travel_transport,Grab Transport MY,-0.0667,MYR,2025-12-31 23:59:59
2025-06,CUST_000285,MY,MY_BANK,Feng Wong,mass,8869.68,577.39,3171.77,2775.78,1300.26,62.39,0.0,982.09,0.0,0.0,0.0,12,739.14,retail_shopping,Grab Transport MY,-0.2488,MYR,2025-12-31 23:59:59
2025-07,CUST_000285,MY,MY_BANK,Feng Wong,mass,7955.35,179.47,2295.27,834.91,0.0,561.97,3101.39,662.03,0.0,320.31,0.0,15,530.36,utilities,H&M Malaysia,-0.1031,MYR,2025-12-31 23:59:59
2025-08,CUST_000285,MY,MY_BANK,Feng Wong,mass,9269.16,196.05,3310.27,1933.71,413.62,0.0,794.06,0.0,2621.45,0.0,0.0,8,1158.64,retail_shopping,Sunway Hotel,0.1651,MYR,2025-12-31 23:59:59
2025-09,CUST_000285,MY,MY_BANK,Feng Wong,mass,8465.2,157.68,2317.17,4223.97,1552.86,0.0,0.0,0.0,0.0,0.0,213.52,8,1058.15,travel_transport,AirAsia,-0.0867,MYR,2025-12-31 23:59:59
2025-10,CUST_000285,MY,MY_BANK,Feng Wong,mass,5815.59,699.71,3537.75,0.0,0.0,0.0,0.0,733.29,0.0,844.84,0.0,9,646.18,retail_shopping,Lazada Malaysia,-0.313,MYR,2025-12-31 23:59:59
